DATE,DGS10,DGS2,ratio,ratio average,sinal
2015-05-01,2.12,0.6,0.2830188679245283,0.18559809324068668,1
2015-05-04,2.16,0.6,0.27777777777777773,0.1859064577850063,1
2015-05-05,2.19,0.62,0.2831050228310502,0.18622822338622397,1
2015-05-06,2.25,0.65,0.2888888888888889,0.1865642429222435,1
2015-05-07,2.18,0.63,0.2889908256880734,0.18689913065096772,1
2015-05-08,2.16,0.59,0.27314814814814814,0.18720233302461206,1
2015-05-11,2.28,0.62,0.2719298245614035,0.18747250846320856,1
2015-05-12,2.28,0.61,0.2675438596491228,0.18775759618250681,1
2015-05-13,2.27,0.59,0.2599118942731277,0.18801211384860408,1
2015-05-14,2.23,0.56,0.25112107623318386,0.18824631476395703,1
2015-05-15,2.14,0.55,0.25700934579439255,0.18851434415073298,1
2015-05-18,2.23,0.58,0.2600896860986547,0.18876785685626365,1
2015-05-19,2.27,0.63,0.2775330396475771,0.18905896354469584,1
2015-05-20,2.26,0.6,0.26548672566371684,0.1893218957589099,1
2015-05-21,2.19,0.6,0.273972602739726,0.18961368332892137,1
2015-05-22,2.21,0.64,0.2895927601809955,0.18993544310670907,1
2015-05-26,2.14,0.64,0.29906542056074764,0.1902748674801689,1
2015-05-27,2.14,0.64,0.29906542056074764,0.19060323087942993,1
2015-05-28,2.13,0.62,0.2910798122065728,0.19090370036299803,1
2015-05-29,2.12,0.61,0.28773584905660377,0.19118809224890465,1
2015-06-01,2.19,0.64,0.29223744292237447,0.19149478935697162,1
2015-06-02,2.27,0.64,0.28193832599118945,0.1917769758681089,1
2015-06-03,2.38,0.69,0.2899159663865546,0.19205774238032125,1
2015-06-04,2.31,0.66,0.2857142857142857,0.19234345666603556,1
2015-06-05,2.41,0.73,0.3029045643153527,0.19266080425620472,1
2015-06-08,2.39,0.7,0.2928870292887029,0.19295164743920612,1
2015-06-09,2.42,0.72,0.2975206611570248,0.19325840047323187,1
2015-06-10,2.5,0.75,0.3,0.19354930956414093,1
2015-06-11,2.39,0.73,0.305439330543933,0.1938579660030066,1
2015-06-12,2.39,0.74,0.30962343096234307,0.1941849754220089,1
2015-06-15,2.36,0.72,0.3050847457627119,0.19452411687615115,1
2015-06-16,2.32,0.71,0.3060344827586207,0.19488961049920267,1
2015-06-17,2.32,0.67,0.2887931034482759,0.19522174216064464,1
2015-06-18,2.35,0.66,0.28085106382978725,0.19551734986770336,1
2015-06-19,2.26,0.65,0.2876106194690266,0.19581871218547958,1
2015-06-22,2.37,0.68,0.2869198312236287,0.19609096454633956,1
2015-06-23,2.42,0.7,0.2892561983471074,0.1963426286940065,1
2015-06-24,2.38,0.68,0.28571428571428575,0.19658328803466585,1
2015-06-25,2.4,0.68,0.2833333333333334,0.19684407234839132,1
2015-06-26,2.49,0.72,0.2891566265060241,0.19713322897489738,1
2015-06-29,2.33,0.64,0.27467811158798283,0.19739687091235905,1
2015-06-30,2.35,0.64,0.2723404255319149,0.19766955176342288,1
2015-07-01,2.43,0.69,0.2839506172839506,0.19796325944960366,1
2015-07-02,2.4,0.64,0.26666666666666666,0.19821087849722271,1
2015-07-06,2.3,0.6,0.2608695652173913,0.19843957733461723,1
2015-07-07,2.27,0.58,0.2555066079295154,0.1986713452674574,1
2015-07-08,2.22,0.55,0.24774774774774774,0.198887595479934,1
2015-07-09,2.32,0.6,0.25862068965517243,0.19912335537776288,1
2015-07-10,2.42,0.65,0.26859504132231404,0.19939900699886906,1
2015-07-13,2.44,0.69,0.2827868852459016,0.19968105586514628,1
2015-07-14,2.41,0.66,0.2738589211618257,0.19996418226778123,1
2015-07-15,2.36,0.64,0.2711864406779661,0.20023988848247048,1
2015-07-16,2.36,0.67,0.2838983050847458,0.20055371683867174,1
2015-07-17,2.34,0.68,0.2905982905982906,0.2008849134198683,1
2015-07-20,2.38,0.71,0.29831932773109243,0.2012255520753305,1
2015-07-21,2.35,0.71,0.3021276595744681,0.20157380739447942,1
2015-07-22,2.33,0.75,0.3218884120171674,0.2019567146532964,1
2015-07-23,2.28,0.71,0.31140350877192985,0.2023189852723728,1
2015-07-24,2.27,0.7,0.3083700440528634,0.20269051463250917,1
2015-07-27,2.23,0.68,0.304932735426009,0.20306007002584184,1
2015-07-28,2.26,0.69,0.30530973451327437,0.20341781593164998,1
2015-07-29,2.29,0.7,0.3056768558951965,0.20377821907309818,1
2015-07-30,2.28,0.72,0.31578947368421056,0.20417133648200506,1
2015-07-31,2.2,0.67,0.30454545454545456,0.2045249529385412,1
2015-08-03,2.16,0.68,0.3148148148148148,0.20492644568604157,1
2015-08-04,2.23,0.74,0.33183856502242154,0.20535042244155458,1
2015-08-05,2.28,0.73,0.3201754385964912,0.20575107294421574,1
2015-08-06,2.23,0.71,0.3183856502242152,0.20614263351669482,1
2015-08-07,2.18,0.73,0.3348623853211009,0.20657980014780214,1
2015-08-10,2.24,0.73,0.3258928571428571,0.20698255862473375,1
2015-08-11,2.15,0.68,0.3162790697674419,0.2073699060362993,1
2015-08-12,2.14,0.67,0.3130841121495327,0.20774515175137323,1
2015-08-13,2.19,0.72,0.3287671232876712,0.2081517634887235,1
2015-08-14,2.2,0.73,0.3318181818181818,0.20855547205452593,1
2015-08-17,2.16,0.72,0.3333333333333333,0.20896861759443203,1
2015-08-18,2.2,0.74,0.3363636363636363,0.2093913448671593,1
2015-08-19,2.12,0.67,0.3160377358490566,0.20976810118992126,1
2015-08-20,2.09,0.69,0.33014354066985646,0.21016357990889162,1
2015-08-21,2.05,0.64,0.31219512195121957,0.2104983149803803,1
2015-08-24,2.01,0.59,0.2935323383084577,0.21080169171373475,1
2015-08-25,2.12,0.67,0.3160377358490566,0.21113986037539706,1
2015-08-26,2.18,0.67,0.3073394495412844,0.21147512750977374,1
2015-08-27,2.18,0.68,0.3119266055045872,0.21181121093661026,1
2015-08-28,2.19,0.72,0.3287671232876712,0.21218510881954922,1
2015-08-31,2.21,0.74,0.334841628959276,0.21257421653789943,1
2015-09-01,2.17,0.7,0.3225806451612903,0.21291867852752272,1
2015-09-02,2.2,0.72,0.3272727272727272,0.21325598260275783,1
2015-09-03,2.18,0.71,0.32568807339449535,0.2135583654609562,1
2015-09-04,2.13,0.71,0.3333333333333333,0.21391210695755483,1
2015-09-08,2.2,0.74,0.3363636363636363,0.21427448940269592,1
2015-09-09,2.21,0.75,0.3393665158371041,0.21461538459653226,1
2015-09-10,2.23,0.75,0.336322869955157,0.21496721122381462,1
2015-09-11,2.2,0.71,0.3227272727272727,0.21530444659118694,1
2015-09-14,2.18,0.73,0.3348623853211009,0.21566382653424296,1
2015-09-15,2.28,0.82,0.35964912280701755,0.21609840255763477,1
2015-09-16,2.3,0.82,0.3565217391304348,0.21653871876316835,1
2015-09-17,2.21,0.7,0.3167420814479638,0.21691941482197508,1
2015-09-18,2.13,0.69,0.323943661971831,0.21732092533432454,1
2015-09-21,2.2,0.72,0.3272727272727272,0.2177281980615973,1
2015-09-22,2.14,0.69,0.32242990654205606,0.2181157049335049,1
2015-09-23,2.16,0.7,0.324074074074074,0.21850168079700888,1
2015-09-24,2.13,0.67,0.3145539906103287,0.21885702451967437,1
2015-09-25,2.17,0.7,0.3225806451612903,0.2192465467122526,1
2015-09-28,2.1,0.67,0.3190476190476191,0.2196270661927721,1
2015-09-29,2.05,0.64,0.31219512195121957,0.22000145643667454,1
2015-09-30,2.06,0.64,0.3106796116504854,0.22037469535922363,1
2015-10-01,2.05,0.64,0.31219512195121957,0.22076334415825916,1
2015-10-02,1.99,0.58,0.2914572864321608,0.22109435033417688,1
2015-10-05,2.07,0.61,0.2946859903381643,0.22143560201410134,1
2015-10-06,2.05,0.61,0.29756097560975614,0.22175147868230197,1
2015-10-07,2.08,0.65,0.3125,0.22207572680260274,1
2015-10-08,2.12,0.65,0.30660377358490565,0.22241281494678747,1
2015-10-09,2.12,0.65,0.30660377358490565,0.22276771991093147,1
2015-10-13,2.06,0.64,0.3106796116504854,0.22312981987497318,1
2015-10-14,1.99,0.57,0.28643216080402006,0.2234335932874903,1
2015-10-15,2.04,0.61,0.29901960784313725,0.22377884439908735,1
2015-10-16,2.04,0.61,0.29901960784313725,0.22412401005155522,1
2015-10-19,2.04,0.61,0.29901960784313725,0.22446820311339535,1
2015-10-20,2.08,0.66,0.3173076923076923,0.22485186792766854,1
2015-10-21,2.04,0.64,0.3137254901960784,0.2252352244198717,1
2015-10-22,2.04,0.61,0.29901960784313725,0.22558625168336677,1
2015-10-23,2.09,0.66,0.31578947368421056,0.2259569610655178,1
2015-10-26,2.07,0.66,0.31884057971014496,0.2263416777980606,1
2015-10-27,2.05,0.65,0.3170731707317074,0.22672385563558703,1
2015-10-28,2.1,0.73,0.3476190476190476,0.22717403444228756,1
2015-10-29,2.19,0.75,0.3424657534246575,0.2276001424197251,1
2015-10-30,2.16,0.75,0.3472222222222222,0.22805334172798278,1
2015-11-02,2.2,0.77,0.35,0.2285042851242092,1
2015-11-03,2.23,0.8,0.3587443946188341,0.2289784279058423,1
2015-11-04,2.25,0.84,0.3733333333333333,0.22948717635689558,1
2015-11-05,2.26,0.85,0.3761061946902655,0.23001466964515255,1
2015-11-06,2.34,0.9,0.38461538461538464,0.23056336809499167,1
2015-11-09,2.36,0.89,0.37711864406779666,0.2310865584517193,1
2015-11-10,2.32,0.87,0.375,0.23159370130886217,1
2015-11-12,2.32,0.89,0.38362068965517243,0.23212821541544523,1
2015-11-13,2.28,0.86,0.37719298245614036,0.23266698799745789,1
2015-11-16,2.27,0.88,0.3876651982378855,0.23321353610611079,1
2015-11-17,2.25,0.86,0.38222222222222224,0.2337457708127275,1
2015-11-18,2.27,0.9,0.39647577092511016,0.2343247002143563,1
2015-11-19,2.24,0.91,0.40625,0.23493720021435632,1
2015-11-20,2.26,0.93,0.41150442477876115,0.23555232375925436,1
2015-11-23,2.25,0.94,0.41777777777777775,0.23616242476935537,1
2015-11-24,2.24,0.93,0.4151785714285714,0.23677380381002272,1
2015-11-25,2.23,0.93,0.41704035874439466,0.2373938623872901,1
2015-11-27,2.22,0.92,0.4144144144144144,0.23801831165407514,1
2015-11-30,2.21,0.94,0.4253393665158371,0.23866535402347044,1
2015-12-01,2.15,0.91,0.4232558139534884,0.23929834251970486,1
2015-12-02,2.18,0.94,0.4311926605504587,0.23996001099492761,1
2015-12-03,2.33,0.96,0.41201716738197425,0.24057277772405775,1
2015-12-04,2.28,0.96,0.4210526315789474,0.24120654965388233,1
2015-12-07,2.23,0.94,0.42152466367713004,0.24184126564790323,1
2015-12-08,2.24,0.94,0.4196428571428571,0.24247076115239874,1
2015-12-09,2.22,0.93,0.4189189189189189,0.243095075858564,1
2015-12-10,2.24,0.95,0.4241071428571428,0.24372650692749506,1
2015-12-11,2.13,0.88,0.4131455399061033,0.24431750388966023,1
2015-12-14,2.23,0.97,0.4349775784753363,0.24495134793549977,1
2015-12-15,2.28,0.98,0.4298245614035088,0.24557570294065972,1
2015-12-16,2.3,1.02,0.44347826086956527,0.24622406297117078,1
2015-12-17,2.24,1.0,0.4464285714285714,0.2468954668268307,1
2015-12-18,2.19,0.97,0.4429223744292237,0.2475432163375939,1
2015-12-21,2.2,0.96,0.4363636363636363,0.2481598882469994,1
2015-12-22,2.24,0.99,0.44196428571428564,0.2487853134170674,1
2015-12-23,2.27,1.01,0.44493392070484583,0.24942100065647044,1
2015-12-24,2.25,1.03,0.4577777777777778,0.250056556212026,1
2015-12-28,2.24,1.05,0.46875,0.2507291555497743,1
2015-12-29,2.32,1.09,0.46982758620689663,0.2514079411569707,1
2015-12-30,2.31,1.08,0.4675324675324676,0.2520930060920356,1
2015-12-31,2.27,1.06,0.4669603524229075,0.25276692679688145,1
2016-01-04,2.24,1.02,0.45535714285714285,0.25340521583342634,1
2016-01-05,2.25,1.04,0.46222222222222226,0.2540612039020318,1
2016-01-06,2.18,0.99,0.4541284403669724,0.2546991905124955,1
2016-01-07,2.16,0.96,0.4444444444444444,0.2553023651156701,1
2016-01-08,2.13,0.94,0.4413145539906103,0.255888697927355,1
2016-01-11,2.17,0.94,0.43317972350230416,0.25648422404102633,1
2016-01-12,2.12,0.93,0.4386792452830189,0.2570869346442684,1
2016-01-13,2.08,0.91,0.4375,0.25769110131093503,1
2016-01-14,2.1,0.9,0.42857142857142855,0.25826548554738826,1
2016-01-15,2.03,0.85,0.41871921182266014,0.2588162106843203,1
2016-01-19,2.06,0.88,0.42718446601941745,0.2593888894755141,1
2016-01-20,2.01,0.85,0.4228855721393035,0.25995395886540673,1
2016-01-21,2.02,0.84,0.4158415841584158,0.2604790218246643,1
2016-01-22,2.07,0.88,0.42512077294685996,0.26104969347808493,1
2016-01-25,2.03,0.88,0.43349753694581283,0.2616475976428857,1
2016-01-26,2.01,0.85,0.4228855721393035,0.2622271817368045,1
2016-01-27,2.02,0.84,0.4158415841584158,0.26278449667407444,1
2016-01-28,2.0,0.83,0.415,0.2633468386815094,1
2016-01-29,1.94,0.76,0.3917525773195876,0.26386563795379564,1
2016-02-01,1.97,0.81,0.41116751269035534,0.2644332913312362,1
2016-02-02,1.87,0.75,0.40106951871657753,0.26500554531119813,1
2016-02-03,1.88,0.72,0.3829787234042553,0.26553665427315815,1
2016-02-04,1.87,0.7,0.374331550802139,0.2660482803377254,1
2016-02-05,1.86,0.74,0.3978494623655914,0.2666022210206983,1
2016-02-08,1.75,0.66,0.37714285714285717,0.2671351045209619,1
2016-02-09,1.74,0.69,0.396551724137931,0.26769117093220074,1
2016-02-10,1.71,0.71,0.4152046783625731,0.26826703483438047,1
2016-02-11,1.63,0.64,0.39263803680981596,0.2688023109080001,1
2016-02-12,1.74,0.71,0.40804597701149425,0.26938397062759084,1
2016-02-16,1.78,0.74,0.4157303370786517,0.26998270402902086,1
2016-02-17,1.81,0.74,0.4088397790055249,0.27057160129920904,1
2016-02-18,1.75,0.71,0.4057142857142857,0.27114127162887935,1
2016-02-19,1.76,0.76,0.4318181818181818,0.27175853118092147,1
2016-02-22,1.77,0.78,0.4406779661016949,0.27239812887136666,1
2016-02-23,1.74,0.76,0.4367816091954023,0.273017146635212,1
2016-02-24,1.75,0.75,0.42857142857142855,0.273622437640503,1
2016-02-25,1.71,0.72,0.42105263157894735,0.27421735189242497,1
2016-02-26,1.76,0.8,0.4545454545454546,0.2748773861977422,1
2016-02-29,1.74,0.78,0.4482758620689655,0.2755258176211283,1
2016-03-01,1.83,0.85,0.46448087431693985,0.27620862552360836,1
2016-03-02,1.84,0.85,0.4619565217391304,0.27688809412264215,1
2016-03-03,1.83,0.85,0.46448087431693985,0.2775726114268316,1
2016-03-04,1.88,0.88,0.46808510638297873,0.2782387086468968,1
2016-03-07,1.91,0.91,0.4764397905759163,0.2789201596566201,1
2016-03-08,1.83,0.88,0.4808743169398907,0.2796166753155895,1
2016-03-09,1.9,0.9,0.4736842105263158,0.2802968957222017,1
2016-03-10,1.93,0.93,0.4818652849740933,0.2809895640210876,1
2016-03-11,1.98,0.97,0.4898989898989899,0.28171372290314123,1
2016-03-14,1.97,0.97,0.49238578680203043,0.28242679636353774,1
2016-03-15,1.97,0.98,0.49746192893401014,0.2831402387399243,1
2016-03-16,1.94,0.87,0.4484536082474227,0.2837684892400012,1
2016-03-17,1.91,0.87,0.4554973821989529,0.28434135450799625,1
2016-03-18,1.88,0.84,0.4468085106382979,0.2849123908841115,1
2016-03-21,1.92,0.87,0.453125,0.2854913681568388,1
2016-03-22,1.94,0.91,0.46907216494845366,0.2860864467933051,1
2016-03-23,1.88,0.87,0.46276595744680854,0.28667016052638045,1
2016-03-24,1.91,0.89,0.4659685863874346,0.2872699943781222,1
2016-03-28,1.89,0.89,0.47089947089947093,0.2878772208292148,1
2016-03-29,1.81,0.78,0.430939226519337,0.2884094289525831,1
2016-03-30,1.83,0.76,0.4153005464480874,0.288917685723135,1
2016-03-31,1.78,0.73,0.4101123595505618,0.2894202209115502,1
2016-04-01,1.79,0.76,0.4245810055865922,0.28993604958939,1
2016-04-04,1.78,0.75,0.42134831460674155,0.29045017479003205,1
2016-04-05,1.73,0.72,0.4161849710982659,0.29096867611908994,1
2016-04-06,1.76,0.73,0.41477272727272724,0.29149563854780514,1
2016-04-07,1.7,0.7,0.4117647058823529,0.29202177019005315,1
2016-04-08,1.72,0.7,0.4069767441860465,0.29256266094779787,1
2016-04-11,1.73,0.7,0.40462427745664736,0.2930926642196923,1
2016-04-12,1.79,0.74,0.4134078212290503,0.2936381110408577,1
2016-04-13,1.77,0.75,0.423728813559322,0.2942063233849574,1
2016-04-14,1.8,0.77,0.42777777777777776,0.29476642439505846,1
2016-04-15,1.76,0.74,0.42045454545454547,0.29531299386332605,1
2016-04-18,1.78,0.75,0.42134831460674155,0.29584067217752114,1
2016-04-19,1.79,0.77,0.4301675977653631,0.2963933150653596,1
2016-04-20,1.85,0.8,0.43243243243243246,0.2969285096005541,1
2016-04-21,1.88,0.82,0.43617021276595747,0.29748233150756753,1
2016-04-22,1.89,0.84,0.4444444444444445,0.29805270187793786,1
2016-04-25,1.91,0.85,0.44502617801047123,0.29862185871157076,1
2016-04-26,1.94,0.86,0.44329896907216493,0.2991825307237892,1
2016-04-27,1.87,0.83,0.4438502673796791,0.299745508011316,1
2016-04-28,1.84,0.78,0.42391304347826086,0.3002787273566996,1
2016-04-29,1.83,0.77,0.42076502732240434,0.300808470339101,1
2016-05-02,1.88,0.8,0.4255319148936171,0.3013364572458114,1
2016-05-03,1.81,0.75,0.4143646408839779,0.30183819032986065,1
2016-05-04,1.79,0.75,0.41899441340782123,0.3023466772409675,1
2016-05-05,1.76,0.72,0.40909090909090906,0.30285188195991264,1
2016-05-06,1.79,0.74,0.4134078212290503,0.3033721841924091,1
2016-05-09,1.77,0.72,0.4067796610169491,0.30388040000299266,1
2016-05-10,1.77,0.72,0.4067796610169491,0.3043856886483348,1
2016-05-11,1.73,0.74,0.4277456647398844,0.3049423294031019,1
2016-05-12,1.75,0.76,0.4342857142857143,0.30550381421750006,1
2016-05-13,1.71,0.76,0.4444444444444445,0.306088703106389,1
2016-05-16,1.75,0.79,0.45142857142857146,0.3066899729476588,1
2016-05-17,1.76,0.82,0.4659090909090909,0.3073383265625479,1
2016-05-18,1.87,0.9,0.48128342245989303,0.30802311562968987,1
2016-05-19,1.85,0.89,0.48108108108108105,0.3086939392091749,1
2016-05-20,1.85,0.89,0.48108108108108105,0.30936703887133704,1
2016-05-23,1.84,0.91,0.4945652173913043,0.3100648307234425,1
2016-05-24,1.86,0.92,0.4946236559139785,0.31074455422574665,1
2016-05-25,1.87,0.92,0.4919786096256684,0.3114252327564733,1
2016-05-26,1.83,0.87,0.47540983606557374,0.312074011612278,1
2016-05-27,1.85,0.9,0.48648648648648646,0.3127485974884768,1
2016-05-31,1.84,0.87,0.47282608695652173,0.3133871630482166,1
2016-06-01,1.85,0.91,0.49189189189189186,0.31405556221661574,1
2016-06-02,1.81,0.89,0.4917127071823204,0.3147248113857697,1
2016-06-03,1.71,0.78,0.456140350877193,0.3153282117786438,1
2016-06-06,1.73,0.8,0.46242774566473993,0.3159376826545886,1
2016-06-07,1.72,0.78,0.4534883720930233,0.3165164151239655,1
2016-06-08,1.71,0.78,0.456140350877193,0.31708778673481075,1
2016-06-09,1.68,0.77,0.45833333333333337,0.3176723779297793,1
2016-06-10,1.64,0.73,0.4451219512195122,0.31823704043686957,1
2016-06-13,1.62,0.73,0.45061728395061723,0.3187921211586169,1
2016-06-14,1.62,0.74,0.4567901234567901,0.31933022247832743,1
2016-06-15,1.6,0.69,0.43124999999999997,0.3198092638317109,1
2016-06-16,1.57,0.7,0.4458598726114649,0.3203331674849798,1
2016-06-17,1.62,0.7,0.4320987654320987,0.32083372865220766,1
2016-06-20,1.67,0.74,0.4431137724550898,0.3213397280602357,1
2016-06-21,1.71,0.76,0.4444444444444445,0.32186359793771774,1
2016-06-22,1.69,0.75,0.4437869822485207,0.32237279352383635,1
2016-06-23,1.74,0.78,0.4482758620689655,0.3228958043919432,1
2016-06-24,1.57,0.64,0.4076433121019108,0.32334745465251064,1
2016-06-27,1.46,0.61,0.4178082191780822,0.32382874038220544,1
2016-06-28,1.46,0.61,0.4178082191780822,0.3242928153185853,1
2016-06-29,1.5,0.62,0.41333333333333333,0.32475514089998064,1
2016-06-30,1.49,0.58,0.38926174496644295,0.32516245226870144,1
2016-07-01,1.46,0.59,0.4041095890410959,0.32557821861659486,1
2016-07-05,1.37,0.56,0.40875912408759124,0.32600029960241267,1
2016-07-06,1.38,0.58,0.42028985507246375,0.3264455304753483,1
2016-07-07,1.4,0.58,0.41428571428571426,0.3268772147443866,1
2016-07-08,1.37,0.61,0.4452554744525547,0.3274069413795663,1
2016-07-11,1.43,0.66,0.46153846153846156,0.327950571662327,1
2016-07-12,1.53,0.69,0.4509803921568627,0.3284760618584054,1
2016-07-13,1.48,0.68,0.4594594594594595,0.32901216827732427,1
2016-07-14,1.53,0.68,0.4444444444444445,0.32950890030346813,1
2016-07-15,1.6,0.71,0.44375,0.3300158335018487,1
2016-07-18,1.59,0.68,0.4276729559748428,0.3304631794137984,1
2016-07-19,1.56,0.7,0.4487179487179487,0.33095097675701735,1
2016-07-20,1.59,0.73,0.45911949685534587,0.3314740544604055,1
2016-07-21,1.57,0.7,0.4458598726114649,0.33196254839917677,1
2016-07-22,1.57,0.71,0.4522292993630573,0.33244637207726807,1
2016-07-25,1.58,0.72,0.45569620253164556,0.3329303451274926,1
2016-07-26,1.57,0.75,0.47770700636942676,0.33345375914023145,1
2016-07-27,1.52,0.73,0.48026315789473684,0.3339770384924582,1
2016-07-28,1.52,0.72,0.47368421052631576,0.3344886092481411,1
2016-07-29,1.46,0.67,0.45890410958904115,0.33499556475414094,1
2016-08-01,1.51,0.67,0.4437086092715232,0.33550996609966816,1
2016-08-02,1.55,0.67,0.432258064516129,0.33599998023666855,1
2016-08-03,1.55,0.67,0.432258064516129,0.3364869863255401,1
2016-08-04,1.51,0.64,0.423841059602649,0.3369491262760707,1
2016-08-05,1.59,0.72,0.45283018867924524,0.3374926467357337,1
2016-08-08,1.59,0.74,0.4654088050314465,0.33805461188678027,1
2016-08-09,1.55,0.71,0.4580645161290322,0.33858549501739893,1
2016-08-10,1.5,0.69,0.45999999999999996,0.3391396413588624,1
2016-08-11,1.57,0.76,0.4840764331210191,0.3397538847600838,1
2016-08-12,1.51,0.71,0.4701986754966887,0.34034428211107726,1
2016-08-15,1.55,0.72,0.46451612903225803,0.3409143400101674,1
2016-08-16,1.57,0.76,0.4840764331210191,0.3415142920395893,1
2016-08-17,1.56,0.74,0.47435897435897434,0.3420796766549739,1
2016-08-18,1.53,0.71,0.4640522875816993,0.3426044890490674,1
2016-08-19,1.58,0.76,0.4810126582278481,0.34315987536137366,1
2016-08-22,1.55,0.76,0.49032258064516127,0.34369885385599735,1
2016-08-23,1.55,0.74,0.4774193548387097,0.3442101779213233,1
2016-08-24,1.56,0.76,0.48717948717948717,0.3447493904521677,1
2016-08-25,1.58,0.78,0.4936708860759494,0.3453063524774841,1
2016-08-26,1.62,0.84,0.5185185185185185,0.3459160390871708,1
2016-08-29,1.57,0.81,0.5159235668789809,0.34653937558263076,1
2016-08-30,1.57,0.8,0.5095541401273885,0.34712046733395996,1
2016-08-31,1.58,0.8,0.5063291139240507,0.3477015902920985,1
2016-09-01,1.57,0.78,0.4968152866242038,0.3482544045388163,1
2016-09-02,1.6,0.8,0.5,0.34883164031117403,1
2016-09-06,1.55,0.74,0.4774193548387097,0.3493509951498837,1
2016-09-07,1.54,0.74,0.4805194805194805,0.34986403411092265,1
2016-09-08,1.61,0.78,0.48447204968944096,0.35037628529691567,1
2016-09-09,1.67,0.79,0.4730538922155689,0.35086570016796104,1
2016-09-12,1.68,0.79,0.4702380952380953,0.3513634282668342,1
2016-09-13,1.73,0.8,0.46242774566473993,0.3518421299120098,1
2016-09-14,1.7,0.77,0.45294117647058824,0.35232493534187403,1
2016-09-15,1.71,0.74,0.43274853801169594,0.35274005073850817,1
2016-09-16,1.7,0.77,0.45294117647058824,0.35319726388992845,1
2016-09-19,1.7,0.79,0.4647058823529412,0.35367107719903584,1
2016-09-20,1.69,0.79,0.4674556213017752,0.3541546265739351,1
2016-09-21,1.66,0.79,0.47590361445783136,0.35465761490521297,1
2016-09-22,1.63,0.79,0.4846625766871166,0.3551677960897156,1
2016-09-23,1.62,0.77,0.47530864197530864,0.3556739689292218,1
2016-09-26,1.59,0.76,0.4779874213836478,0.3561653768428552,1
2016-09-27,1.56,0.75,0.4807692307692307,0.3566629153043937,1
2016-09-28,1.57,0.75,0.47770700636942676,0.3571580118568151,1
2016-09-29,1.56,0.73,0.4679487179487179,0.3576558927637869,1
2016-09-30,1.6,0.77,0.48125,0.35818396653427875,1
2016-10-03,1.63,0.8,0.49079754601227,0.35870025550385426,1
2016-10-04,1.69,0.82,0.48520710059171596,0.3592262252605933,1
2016-10-05,1.72,0.85,0.4941860465116279,0.3597739193875148,1
2016-10-06,1.75,0.86,0.49142857142857144,0.3603652871686698,1
2016-10-07,1.73,0.83,0.4797687861271676,0.3609316623477618,1
2016-10-11,1.77,0.87,0.4915254237288135,0.36152510280560896,1
2016-10-12,1.79,0.87,0.4860335195530726,0.3621442286682446,1
2016-10-13,1.75,0.85,0.4857142857142857,0.3627993781699057,1
2016-10-14,1.8,0.84,0.4666666666666666,0.3634101308580778,1
2016-10-17,1.77,0.81,0.4576271186440678,0.36397403374401455,1
2016-10-18,1.75,0.82,0.4685714285714285,0.3645748129647937,1
2016-10-19,1.76,0.81,0.46022727272727276,0.3651544603353604,1
2016-10-20,1.76,0.84,0.47727272727272724,0.36574456134546135,1
2016-10-21,1.74,0.84,0.48275862068965514,0.3663519999842206,1
2016-10-24,1.77,0.84,0.47457627118644063,0.3669430739239734,1
2016-10-25,1.77,0.86,0.48587570621468923,0.36755359185622655,1
2016-10-26,1.79,0.86,0.48044692737430167,0.3681492683196709,1
2016-10-27,1.85,0.87,0.47027027027027024,0.36867955244995493,1
2016-10-28,1.86,0.86,0.46236559139784944,0.3691904905293024,1
2016-10-31,1.84,0.86,0.46739130434782605,0.36969974122310445,1
2016-11-01,1.83,0.83,0.45355191256830596,0.37016616708213934,1
2016-11-02,1.81,0.81,0.44751381215469616,0.3706186415149594,1
2016-11-03,1.82,0.81,0.4450549450549451,0.3710680734389676,1
2016-11-04,1.79,0.8,0.446927374301676,0.3715100453423827,1
2016-11-07,1.83,0.82,0.448087431693989,0.3719665650333568,1
2016-11-08,1.88,0.87,0.46276595744680854,0.3724299120743008,1
2016-11-09,2.07,0.9,0.4347826086956522,0.3728353422705951,1
2016-11-10,2.15,0.92,0.4279069767441861,0.37324009239429623,1
2016-11-14,2.23,1.0,0.4484304932735426,0.373671436139464,1
2016-11-15,2.23,1.02,0.45739910313901344,0.37412469588420355,1
2016-11-16,2.22,1.0,0.4504504504504504,0.37456870023338035,1
2016-11-17,2.29,1.04,0.45414847161572053,0.3750193700579677,1
2016-11-18,2.34,1.07,0.4572649572649573,0.37548090851950616,1
2016-11-21,2.33,1.08,0.46351931330472107,0.37594907268724115,1
2016-11-22,2.31,1.07,0.46320346320346323,0.37641461004843074,1
2016-11-23,2.36,1.12,0.47457627118644075,0.37691442338375514,1
2016-11-25,2.36,1.12,0.47457627118644075,0.37739036164041373,1
2016-11-28,2.32,1.11,0.47844827586206906,0.37791606553158735,1
2016-11-29,2.3,1.09,0.47391304347826096,0.37842245017710247,1
2016-11-30,2.37,1.11,0.46835443037974683,0.37887670289751113,1
2016-12-01,2.45,1.14,0.4653061224489795,0.37930949854852264,1
2016-12-02,2.4,1.11,0.4625000000000001,0.3797456096596337,1
2016-12-05,2.39,1.13,0.4728033472803347,0.3801284457914238,1
2016-12-06,2.39,1.12,0.4686192468619247,0.3804993126037317,1
